"","V1","V2","V3","V4","V5","V6","V7","V8"
"mSp_rep7_235",0.00111332096200856,0,0,0.00455741922458952,0.00175806525442807,0.0405612083704372,0,0
"mSp_rep7_271",0,0,0.108217859144279,0.00651621870291498,0,0,0.00112986306684309,0.00114133064395919
"mSp_rep7_012",0,0.000536349969493746,0,6.71923463680953e-06,0.0023832960836481,0.0338285026546363,0.00235172804488883,0.00471720965922551
"mSp_rep7_116",0.000556927314958597,0,0.000407628208069826,6.71923463680953e-06,0,0.0278639604484472,0.000176357005653312,0.00293700634111987
"mSp_rep7_254",0.000759394628475607,0.00168405245063374,0,6.71923463680953e-06,0.000360747579102902,0.0361664369620591,2.72176118251872e-05,0
"mSp_rep7_215",0.00294340802798679,0,0.000872671444168537,0.00967059432419137,0.00202152361903799,0.0430553585252853,0,0
"mSp_rep7_167",0.00754528764895788,0,0,0,0.000592650349125271,0.0168661018445847,0.0158315118839677,0.00184756724117546
"mSp_rep7_067",9.7362416880798e-06,0.00151165875045735,0.00181635491116144,0,0,0.00143544763354241,0,0.0376598140967078
"mSp_rep7_174",0,0.000922845258786957,0,0.00811752593955317,0,0.0041584260665295,0,0.0406860467745431
"mSp_rep7_194",0,0,0.00100612898594356,0.00384842640726795,0.00453632358875169,0.0280361885974598,0,0.00062452561296776
"mSp_rep7_313",0,0,0.00201684228334205,0.00247770922119504,0,0.035899435308829,0,0.00128567665925288
"mSp_rep7_343",0.0026400526968754,0.00044110403482698,0,0.00283597162111967,0,0.0267665807023029,0.00773281159349854,0.00131685919326754
"mSp_rep7_062",0.00458066490799537,0.00218074895315362,0.00291210886404902,0.00750697024473742,0,0.0270249216358823,0.00608897609136439,0
"mSp_rep7_117",0,0.0176458472873709,0.00162283802720281,0,0,0.018789550259336,0.0231399977482185,0
"mSp_rep7_161",0,0.0244451797322041,0,0.0672979675193316,0,0.0225753973793595,0,0.00716340488024159
"mSp_rep7_010",0.0273670096837474,0,0.00464231171622511,0,0,0.0018151269084789,0,0.0322621290321102
"mSp_rep7_065",0.00211652844210083,0.00245801565667181,0,0.00290576886074779,0,0.042234889860235,0,0
"mSp_rep7_224",0.00615891255204793,0,0.000113804544116364,0.00622303539628698,0.0018930209098605,0.0416301539251387,0,0.00278253155739532
"mSp_rep7_279",0,0,0,0.040547702791261,0,0.0262988936639609,0.00124066618970242,0.00174230846317359
"mSp_rep7_375",0,0.00355414349132469,0.000236983994950625,0.00213484444349881,0,0.0325644584527192,0,0.00260287837735493
"mSp_rep7_123",0.00142513748483763,0,0,6.71923463680953e-06,0,0.0355780583665929,0.000993240787383118,0.0045288047353599
"mSp_rep7_050",0.0303884185104901,0.0477575445067355,0.000795407842572762,0.00437917891340815,0,0,0.00514884113111503,0
"mSp_rep7_241",0.0170777642369988,0.0319362522818951,0.00888405250798849,0.000324316909329102,0,0.00385833773636927,0.00271356109580852,0.0127640325099511
"mSp_rep7_100",0,0.00248441829269028,0,0.0111697240860997,0.00257646365351717,0.0231153351419794,0.00910070003659932,0.0070334043158036
"mSp_rep7_135",0.0468678543364981,0,0.0149544525555939,0,0.00233785312793621,0.00179803315114967,0,0.0262202749227024
"mSp_rep7_131",0,0.00303707742214424,0.00187534887004889,0,0.00277240509079635,0,0.0125771052494901,0.006561537340874
"mSp_rep7_333",0,0,0,0.0091245720862252,0,0.0371184267255829,0.0116603572361545,0
"mSp_rep7_226",0.00486212118090671,0,0.0538024644186857,0,0,0.00308713938661545,0,0.00872700433230619
"mSp_rep7_160",0.0166826463949116,0,0.00271931095460724,0.0149587703609346,0.0102375920393509,0,0.00654197523916176,0.017088069276755
"mSp_rep7_134",0.0213111257230354,0,0.0059322904541475,0.0111213006718304,0.00216496451375517,0.000122992323153964,0,0.0144731697048523
"mSp_rep7_353",0.0230533826921865,0,0.00494938380571991,0.0888011675848743,0,0,0,0.0332111488673336
"mSp_rep7_205",0.00338460023956806,0,0.00142945223239316,6.71923463680953e-06,0,0.0358683992807264,0,0
"mSp_rep7_129",0.0114970042883596,0.00482870920955599,0,0,4.47719707648976e-05,0,0.0243195969578725,0
"mSp_rep7_175",0,0,0.00373888628773263,0.00577476883329332,0.00047177104033508,0.000206050936723043,0.00479967731737439,0.0422767086090477
"mSp_rep7_277",0.000122915025483702,0,0,6.71923463680953e-06,0.00108516747444694,0.0354890061851678,0.00302897269153441,0.000621538352311766
"mSp_rep7_061",0.00119854550278633,0,0.00133816669495955,0.00211090045052364,0.00202654900661268,0.0302495449701139,0,0.00310035339035198
"mSp_rep7_053",0,0.00490024856354111,0.00297968264004913,0,0,0.0234053181749469,0.0148792071251541,0.00304772118815304
"mSp_rep7_018",0.00103114392743069,0,0,0.0120194226502092,0.000720563303902837,0.00477826413040489,0,0.0351200447120621
"mSp_rep7_342",0.032689297256812,0,0.00528650813203842,0,0,0,0.00691695687668927,0
"mSp_rep7_048",0.00102026207944639,0.0635184802021933,0.00298521339522649,0,0,0,0.00721360463127057,0
"mSp_rep7_137",0,0.00358492162323005,0,0.0119136405852063,0,0.0368451849212721,0.0142332024486728,0
"mSp_rep7_083",0,0,0.00222092943600791,6.71923463680953e-06,0.00164103644858325,0.0376601731188409,0.00183646983155917,0
"mSp_rep7_228",0.0327882428274281,0.00105564856885793,0.0150808575397301,0.0187553475199665,0,0,0,0
"mSp_rep7_221",0,0,0.000634982921361138,0.00414545690866548,0.0010132816688463,0.032207374874127,0,0
"mSp_rep7_166",0,0,0.000639329281884026,0.0167339399271191,0,0.0365503755748159,0.00949422335049471,0.000479061835637293
"mSp_rep7_070",0.00172295840023665,0,5.1665654615196e-07,0.00427963425946389,0,0.0302253024601283,0.00570222288579728,0
"mSp_rep7_203",0.00191364804766987,0,0,0,0,0.0281959277584085,0.0135000108641427,0
"mSp_rep7_030",0.0317369198762581,0.00475539431405869,0.00520304479938625,0,0,0,0.00492810210825649,0.0315996246196017
"mSp_rep7_025",0.00126437613550537,4.76847360552113e-06,0.000304518812128034,0.00286336718256276,0.00186745082380884,0.0104591122589011,0,0.0338785681204659
"mSp_rep7_263",0.000343959673783972,0,0,0.00268831678620686,0.0016210735338352,0.0394492490546125,0,0
"mSp_rep7_019",0.000424974307027858,0,0,0.0450172788065675,0,0.0200304910435761,0.00216759097777567,0.000588682536583187
"mSp_rep7_087",0,0,0.000170727473234003,0.0149488870684503,0,0.0374034132495223,0.00862593439290751,0.00208956809303196
"mSp_rep7_216",0.0134802304022483,0,0.0205449812987251,0.0174823898358474,0,0,0.0039117153395017,0.0140408954903657
"mSp_rep7_206",0.0568759429586272,0.0299753018620234,0.00175148199039373,0,0,0,0,0.0259912037531145
"mSp_rep7_127",7.16746565331842e-07,0.136320276299635,0.00214416373130336,0.0163403740042352,0,0.00697287479050233,0,0
"mSp_rep7_138",0,0,0,0,0.165473317563279,0,0,0
"mSp_rep7_352",0.00532705429035796,0.00332565396011056,0,0,0.00388144533576805,0.0263996237348585,0.0076234677646789,0.00375942988518145
"mSp_rep7_245",0.00322870933296021,0.00543228308874764,0,0.00509408421883027,0.00403480785985101,0.0186243274727423,0.00739868086524318,0.0018086462511004
"mSp_rep7_130",0.0559274009670484,0,0.0153595613433922,0,0.0061635418498006,0,0,0.025290462324481
"mSp_rep7_219",0,0,0.0014958413817573,0.0465297161846975,0.000253120310699936,0.0110017249810032,0,0.00590824561666519
"mSp_rep7_243",0.0199815610190995,0.00257532023675783,0.00147706183377275,0.0104605081083306,0.0372591059839461,0.00887064129649908,0,0
"mSp_rep7_106",0.0208230642507928,0,7.04423847872132e-05,0.00397640972074121,0,0.0024744126670662,0,0.0303488112421858
"mSp_rep7_247",0.0113131661414542,0,0,0,0,0.000206050936723043,0,0.0416630623092833
"mSp_rep7_148",0,0.000393403012522087,0.000185163090530812,6.71923463680953e-06,0.00124150548219452,0.0342013258006072,0,0.00494003150061125
"mSp_rep7_295",0,0.000347674897815703,0,0.150518208019461,0,0.0016860388409911,0,0.00701117514592816
"mSp_rep7_360",0,0.0243803768097758,0.00205908374148122,0.00913268491568904,0.00600408431680277,0,0.0116250574669227,0
"mSp_rep7_142",0,0.000397394441948954,0.000325577977786526,0.00018065804229184,0.000948178160455037,0.0276890834615159,0.0174245411818181,0.00207808751939687
"mSp_rep7_186",0,0,0,6.71923463680953e-06,0.000937104414531165,0.0343009925102339,9.76189681553233e-06,0.00416575192919356
"mSp_rep7_190",0,0.00207344725318845,0.0885685402764054,0.00075288500001923,0.00220220439802592,0,0.00229288556646319,0.00539533478683461
"mSp_rep7_028",0.0195452445921906,0.0155996225130957,7.04423847872132e-05,0.00171353472794796,0,0,0.00570321941131992,0.0205728040852014
"mSp_rep7_184",0,0,0.00341206275813455,6.71923463680953e-06,0,0.0372659588801515,0,0
"mSp_rep7_193",0,0,0.000187264342504431,0.0121083108287909,0,0.0342495251802351,0.0082525495390366,0.000148857474762936
"mSp_rep7_157",0,0.0133153948148206,0,6.40490636905299e-06,0,0.0112248965349671,0.0776244630937176,0
"mSp_rep7_108",0,0.000677447074718113,0.00155631294457015,6.71923463680953e-06,0,0.0366926956815083,0.00647886439439953,0.00201423544378021
"mSp_rep7_095",0.00306832560836416,0,0,0.00772028291925809,0.00352251240849355,0.00139936587392416,0,0.0301326841164455
"mSp_rep7_212",0,0.00400183699489423,0.00133730646768601,1.18160518703375e-05,0.00420393033348165,0.0334580546739744,0.00701731336101518,0.00200947601239168
"mSp_rep7_151",0,0.00205241014143715,0.0015523340452117,0.0126554375256787,0.000105183915035115,0.0302481500256164,0.0034250349389616,0.000678001947523232
"mSp_rep7_177",0,0,0,0.00219201483765688,0.000176821902010255,0.0352255114135991,0,0.00253953705427014
"mSp_rep7_125",0.00193213957964725,0,0.00052390567875264,6.71923463680953e-06,0.000588323956446084,0.0271784548663194,0.000429659372794943,0.00118059077803307
"mSp_rep7_292",0,0.00168728875222233,0.00294604254420567,0.00214736142695229,4.32876465700895e-05,0.0319940676180248,0.00116145447759986,0.00221280532499875
"mSp_rep7_334",0.0155913266500929,0.0169687943158199,0.0196984408077802,0.0180049937185437,0.00239586510498838,0,0.00662241667902604,0
"mSp_rep7_104",0.000956129500027768,0,0.0017669167527939,0.016298195666808,0.00670136199328611,0.0378574181779433,0,0
"mSp_rep7_008",0,0.00299600972931559,0.000629718274529555,6.71923463680953e-06,0.000239188039645006,0.0362390667393431,0.00246407711903565,0
"mSp_rep7_093",0,0,0.000840371349580545,0.000127547177010795,0,0.0311623986226125,0.0262884048117796,0
"mSp_rep7_013",0.00610240399392768,0.000759866538278814,0,0.00781458941897791,0,0.00162510769740837,0,0.035810526058414
"mSp_rep7_367",0,0,0,0.0112625846894077,0,0.00437256944765752,0,0.0237391065360536
"mSp_rep7_136",0,0.00164938040952014,0,0,0.000223187251012005,0.0330244246295142,0.0072787204059353,0.000821460314720427
"mSp_rep7_054",0.00454137937926331,0,0.000684753413041043,0.00687168545404621,0,0.0275974537530399,0.00705958523310045,0.00305300631270601
"mSp_rep7_281",0.0109142376997034,0,0,6.71923463680953e-06,0.00380826935727968,0.0457954000013679,0,0
"mSp_rep7_156",0.00230698447264952,0,0,0.0102490534558591,0,0.0297865295729862,0.00931082407267732,0.00182631697269565
"mSp_rep7_262",0,0.00430356638452683,0,0.0070489559234665,0,0.0284170254832612,0.00912265235878524,0
"mSp_rep7_009",0,0,9.73725728762722e-05,1.92754301490701e-06,0,0.0237528627797742,0.0307581661746582,0.00367496156789
"mSp_rep7_204",0.0513680852849776,0.000174709602876112,0.0107114244031548,0,9.32688182233115e-06,0.00279312674774869,0,0.0226664414917517
"mSp_rep7_312",0,0.000329880012066145,0.11527034151713,0,0.000829141475726208,0.000384040247743448,0,0.00468709154217224
"mSp_rep7_248",0.0386173477259288,0,0.00376982318275587,0,0.0507342584790326,0.00184357773641081,0,0.0249730331853812
"mSp_rep7_158",0,0.00759062281794911,0,0.00424078900431508,0,0.026182068314044,0.0742785600249086,0
"mSp_rep7_059",0.0326104586077496,0.0153720385604301,7.04423847872132e-05,0,0,0.00195641753854719,0,0.0339827558549403
"mSp_rep7_085",0,0.00681011068256208,0,0.00421731376570652,0.000223639055296104,0.0325581324471191,0.00541079272545605,0.00698597152083582
"mSp_rep7_218",0,0.00153827634598958,0.00053291384668797,7.14418626325589e-06,0.00163507498450623,0.00311738438850502,0,0.0332710002083283
"mSp_rep7_118",0,0,0,0.00485123341408753,0,0.0261953404910992,0.0135805905077044,0.00259567524817551
"mSp_rep7_268",0,0.0702698490811214,0.00303094350186774,0.0209870003074334,0,0.00261630946047382,0.00997991809288152,0.00237265980409635
"mSp_rep7_128",0.0401768668498871,0,7.04423847872132e-05,0.00209049214272457,0,0.001674538593812,0,0.0305017015194579
"mSp_rep7_150",0.026765605588997,0,0.00732942955204325,0.00312547003526339,8.5905126100907e-05,0,0.00492725019143201,0.0200712933326629
"mSp_rep7_284",0.0194843751455802,0,0.0197970512759715,0,0,0.00156834347034399,0.00138767462517362,0.0303141771535551
"mSp_rep7_154",0,0.00441579743365779,0,0.0156019863756513,0.00125574171810429,0.0377400498298395,0.00954665269918129,0
"mSp_rep7_304",0.0013183769279718,0,0.00135818967833781,0.0119083082803802,0,0.0301043188180337,0.00216613940633414,0.00132264187329138
"mSp_rep7_200",0,0.000138739425231314,0.011550329616612,0.00407152082282238,0.00202175515312546,0.001501914843087,0,0.0365152731899974
"mSp_rep7_081",0,0,0.000609028357950191,6.71923463680953e-06,0.00101991084316481,0.0360442330863898,0.00333104947983883,0.00215397877292685
"mSp_rep7_089",0.0137568026773313,0.0250171679866995,0.0356900522367052,0,0.00168522384874682,0,0,0.0254067060580625
"mSp_rep7_181",0.00216327260590226,0,0,3.60380821630114e-05,0,0.00241944927304595,0.00107921601453771,0.0331095201090204
"mSp_rep7_252",0,0,0,0.00676061374002956,0.227182143896554,0.00109340105028624,0,0
"mSp_rep7_234",0.00442223595859345,0.00266511352280712,0.000532374682604082,0.00156612363795758,0,0.0283110645608263,0.000546764127994303,0.00229778252093514
"mSp_rep7_036",2.38206247300154e-06,0,0,0.0206962063442501,0,0.0349783337462934,0.00813112574229173,0.00258983359271095
"mSp_rep7_298",0,0,0,6.71923463680953e-06,0.00158619291003665,0.0344270212076068,0.00480235529815146,0.00339307203886208
"mSp_rep7_032",0,0,0.0847163782565021,0.00905946696015018,0.000580096697729241,0,0,0
"mSp_rep7_260",0.00485699944540642,0,0,0.0414844258292697,0.000240044100059657,0.00918444875687725,0.00114447589080598,0.00928414841359276
"mSp_rep7_094",6.85628120416575e-05,0,0,0.0050695199863232,0,0.0261661973132967,0.0152244091709057,0.00493054241093561
"mSp_rep7_299",0,0.00168634901461028,0.000292137030455556,0.00722426234092108,0,0.028022254046449,0.00653596158646766,0.00213344031754871
"mSp_rep7_051",0,0.00114628982891882,0.00194292449048529,0.00300121097757691,0,0.0396388008146633,0.00122223634581873,0
"mSp_rep7_001",0.0117542098612067,0.00410884883066658,7.04423847872132e-05,0.0194195310047345,0.000135534404310958,0.013383356633445,0.00518861331414708,0
"mSp_rep7_159",0.0372602128903667,0,7.04423847872132e-05,0.00342887326662465,0,0.00537508658462302,0,0.0304584818403403
"mSp_rep7_163",0,0.0598428977501934,0.00685050970752056,0.0380890721980487,0,0,0.0114742789878713,0
"mSp_rep7_332",0.00111252267125894,0,0.00566668064613207,0,0,0.00215206037341549,0.00155533284991778,0.0285509093834202
"mSp_rep7_060",0.0247603210257962,0,0.0205617021691864,0.00981731738679727,0.00241505583531124,0,0,0.00386173158855025
"mSp_rep7_058",0.000478765894870447,0.0497094125707815,0,0,0,0.0115790776135943,0.00864552948770353,0
"mSp_rep7_055",0,0.00184575426466927,0.00282260553476859,0.00589771872223785,6.43659914862804e-06,0.0317580828289827,0.00418792855822866,0
"mSp_rep7_046",0.00721045036756203,0,0,0.0180737017234057,0,0.0466946470053072,0,0
"mSp_rep7_024",0,0.0869444686183041,0,0.0456992183036252,0,0.000801109363639731,0.000881641109674201,0
"mSp_rep7_074",2.5859111584347e-05,0,0,0.0127992350955472,0,0.0268089372928282,0.0058791696255122,0.00193804654005947
"mSp_rep7_256",0,0,0.000190279797039024,6.71923463680953e-06,0.000194964244150609,0.0345536297643502,0.00384186924630687,0.00197573320532317
"mSp_rep7_041",0.00341544136048697,0.00143450562038775,0,0.0029507169372439,0.000224324043357462,0.0357104402302974,0,0.00214592524391081
"mSp_rep7_107",2.53716171304938e-05,0,0,0.00723901639959524,0.000841391541024577,0.00312081435048274,0.00146980976762981,0.0291157296252714
"mSp_rep7_306",0.00764087798894706,0,0.0589974431626073,0,0,0,0,0.00988276543777599
"mSp_rep7_370",0,0.00263996676527083,0,0.00268220894759367,0,0.0316588144482475,0.010178566933102,0.00156098209558317
"mSp_rep7_182",0.00577876992264268,0,0,0.0375071589712093,0,0.0203991019570178,0.00146795724763005,0.00197306792096901
